request_num,latency_ms
917,0.10561943054199219
918,0.10371208190917969
919,0.10609626770019531
920,0.10561943054199219
921,0.10704994201660156
922,0.13518333435058594
923,0.10728836059570312
924,0.10824203491210938
925,0.13136863708496094
926,0.10728836059570312
927,0.10728836059570312
928,0.11420249938964844
929,0.10585784912109375
930,0.10514259338378906
931,0.10395050048828125
932,0.10371208190917969
933,0.10371208190917969
934,0.10418891906738281
935,0.102996826171875
936,0.10323524475097656
937,0.10371208190917969
938,0.10347366333007812
939,0.10371208190917969
940,0.10371208190917969
941,0.12445449829101562
942,0.10514259338378906
943,0.10585784912109375
944,0.12326240539550781
945,0.11181831359863281
946,0.1087188720703125
947,0.12135505676269531
948,0.10442733764648438
949,0.10395050048828125
950,0.12302398681640625
951,0.102996826171875
952,0.10609626770019531
953,0.10418891906738281
954,0.1049041748046875
955,0.10323524475097656
956,0.10442733764648438
957,0.10395050048828125
958,0.10538101196289062
959,0.1049041748046875
960,0.10466575622558594
961,0.10418891906738281
962,0.10514259338378906
963,0.10538101196289062
964,0.10371208190917969
965,0.102996826171875
966,0.10371208190917969
967,0.10371208190917969
968,0.10323524475097656
969,0.10323524475097656
970,0.10347366333007812
971,0.10395050048828125
972,0.12040138244628906
973,0.1049041748046875
974,0.11968612670898438
975,0.12421607971191406
976,0.10585784912109375
977,0.1049041748046875
978,0.12183189392089844
979,0.10728836059570312
980,0.10538101196289062
981,0.12326240539550781
982,0.10561943054199219
983,0.10538101196289062
984,0.10442733764648438
985,0.10418891906738281
986,0.10442733764648438
987,0.10395050048828125
988,0.10466575622558594
989,0.10442733764648438
990,0.10633468627929688
991,0.10538101196289062
992,0.10633468627929688
993,0.10609626770019531
994,0.10633468627929688
995,0.10633468627929688
996,0.10395050048828125
997,0.10395050048828125
998,0.10418891906738281
999,0.10466575622558594
1000,0.1049041748046875
1001,0.10347366333007812
1002,0.10371208190917969
1003,0.10514259338378906
1004,0.10466575622558594
1005,0.10585784912109375
1006,0.10728836059570312
1007,0.10514259338378906
1008,0.10609626770019531
1009,0.12731552124023438
1010,0.10585784912109375
1011,0.10561943054199219
1012,0.12111663818359375
1013,0.10538101196289062
1014,0.1049041748046875
1015,0.1220703125
1016,0.10418891906738281
1017,0.10442733764648438
1018,0.10418891906738281
1019,0.102996826171875
1020,0.10418891906738281
1021,0.10442733764648438
1022,0.1049041748046875
1023,0.10633468627929688
1024,0.10943412780761719
1025,0.10514259338378906
1026,0.10561943054199219
1027,0.10609626770019531
1028,0.10561943054199219
1029,0.10466575622558594
1030,0.10895729064941406
1031,0.10848045349121094
1032,0.11348724365234375
1033,0.10800361633300781
1034,0.1308917999267578
1035,0.10609626770019531
1036,0.10609626770019531
1037,0.13017654418945312
1038,0.10538101196289062
1039,0.10609626770019531
1040,0.10704994201660156
1041,0.1087188720703125
1042,0.10824203491210938
1043,0.10824203491210938
1044,0.10824203491210938
1045,0.10800361633300781
1046,0.10728836059570312
1047,0.11348724365234375
1048,0.10943412780761719
1049,0.10609626770019531
1050,0.10728836059570312
1051,0.10609626770019531
1052,0.13256072998046875
1053,0.10585784912109375
1054,0.10585784912109375
1055,0.1068115234375
1056,0.1347064971923828
1057,0.10585784912109375
1058,0.10800361633300781
1059,0.13017654418945312
1060,0.10776519775390625
1061,0.10704994201660156
1062,0.13399124145507812
1063,0.10704994201660156
1064,0.10633468627929688
1065,0.12135505676269531
1066,0.1068115234375
1067,0.10848045349121094
1068,0.10728836059570312
1069,0.10585784912109375
1070,0.10609626770019531
1071,0.10633468627929688
1072,0.10633468627929688
1073,0.10633468627929688
1074,0.10657310485839844
1075,0.10609626770019531
1076,0.10728836059570312
1077,0.10776519775390625
1078,0.10824203491210938
1079,0.10848045349121094
1080,0.10704994201660156
1081,0.10800361633300781
1082,0.10704994201660156
1083,0.10752677917480469
1084,0.12969970703125
1085,0.10752677917480469
1086,0.10633468627929688
1087,0.1323223114013672
1088,0.1068115234375
1089,0.10323524475097656
1090,0.10633468627929688
1091,0.10633468627929688
1092,0.10657310485839844
1093,0.10800361633300781
1094,0.10704994201660156
1095,0.10776519775390625
1096,0.10704994201660156
1097,0.1323223114013672
1098,0.10776519775390625
1099,0.11444091796875
1100,0.10967254638671875
1101,0.1087188720703125
1102,0.10657310485839844
1103,0.1277923583984375
1104,0.10514259338378906
1105,0.11944770812988281
1106,0.12230873107910156
1107,0.08630752563476562
1108,0.08130073547363281
1109,0.1289844512939453
1110,0.06389617919921875
1111,0.10752677917480469
1112,0.10466575622558594
1113,0.1068115234375
1114,0.12326240539550781
1115,0.10442733764648438
1116,0.1049041748046875
1117,0.10538101196289062
1118,0.10561943054199219
1119,0.10538101196289062
1120,0.10442733764648438
1121,0.10657310485839844
1122,0.102996826171875
1123,0.10466575622558594
1124,0.1239776611328125
1125,0.1049041748046875
1126,0.10561943054199219
1127,0.1270771026611328
1128,0.10585784912109375
1129,0.10561943054199219
1130,0.12159347534179688
1131,0.10657310485839844
1132,0.10561943054199219
1133,0.10514259338378906
1134,0.10466575622558594
1135,0.10466575622558594
