index,latency_ms
3618,4.800000
3619,4.490000
3620,4.510000
3621,4.520000
3622,4.390000
3623,4.450000
3624,4.490000
3625,4.500000
3626,4.500000
3627,4.470000
3628,4.460000
3629,4.430000
3630,4.490000
3631,4.520000
3632,4.490000
3633,4.550000
3634,4.500000
3635,4.530000
3636,4.630000
3637,4.600000
3638,4.680000
3639,4.540000
3640,4.780000
3641,4.520000
3642,4.570000
3643,4.600000
3644,4.490000
3645,4.900000
3646,5.250000
3647,4.580000
3648,4.710000
3649,4.430000
3650,4.600000
3651,4.760000
3652,4.810000
3653,4.520000
3654,4.560000
3655,4.870000
3656,4.490000
3657,4.470000
3658,4.530000
3659,4.860000
3660,4.410000
3661,4.500000
3662,5.170000
3663,4.490000
3664,4.630000
3665,4.570000
3666,5.250000
3667,4.450000
3668,4.570000
3669,4.510000
3670,4.620000
3671,4.510000
3672,4.540000
3673,4.380000
3674,4.450000
3675,4.900000
3676,4.550000
3677,4.580000
3678,4.500000
3679,4.570000
3680,4.450000
3681,4.520000
3682,5.070000
3683,4.860000
3684,4.540000
3685,4.540000
3686,4.580000
3687,4.570000
3688,4.540000
3689,4.470000
3690,4.450000
3691,4.420000
3692,4.440000
3693,4.510000
3694,4.600000
3695,4.600000
3696,4.530000
3697,4.460000
3698,4.350000
3699,4.360000
3700,4.590000
3701,4.300000
3702,4.530000
3703,4.410000
3704,4.300000
3705,5.220000
3706,4.640000
3707,4.530000
3708,4.510000
3709,4.490000
3710,4.520000
3711,4.600000
3712,4.600000
3713,4.570000
3714,5.260000
3715,4.530000
3716,4.280000
3717,4.770000
3718,4.570000
3719,4.530000
3720,4.680000
3721,4.510000
3722,4.840000
3723,4.510000
3724,4.520000
3725,4.490000
3726,4.640000
3727,4.440000
3728,4.450000
3729,4.470000
3730,4.570000
3731,4.800000
3732,4.470000
3733,4.880000
3734,4.910000
3735,4.700000
3736,4.480000
3737,4.590000
3738,4.450000
3739,4.620000
3740,4.540000
3741,4.440000
3742,4.340000
3743,4.450000
3744,4.510000
3745,4.580000
3746,4.470000
3747,4.510000
3748,4.500000
3749,4.410000
3750,5.110000
3751,4.380000
3752,4.360000
3753,4.530000
3754,5.200000
3755,4.710000
3756,5.220000
3757,4.390000
3758,4.530000
3759,4.500000
3760,4.430000
3761,4.460000
3762,4.570000
3763,4.560000
3764,4.440000
3765,4.520000
3766,4.380000
3767,4.360000
3768,4.470000
3769,4.500000
3770,4.610000
3771,4.720000
3772,4.720000
3773,4.390000
3774,4.480000
3775,4.480000
3776,4.430000
3777,4.720000
3778,4.420000
3779,4.610000
3780,4.550000
3781,4.500000
3782,4.630000
3783,5.510000
3784,4.680000
3785,4.630000
3786,4.830000
3787,4.650000
3788,4.670000
3789,4.510000
3790,4.570000
3791,4.530000
3792,4.660000
3793,4.600000
3794,4.700000
3795,4.670000
3796,5.200000
3797,4.650000
3798,4.730000
3799,4.280000
3800,4.670000
3801,4.760000
3802,4.610000
3803,4.860000
3804,5.000000
3805,4.620000
3806,4.720000
3807,4.910000
3808,4.510000
3809,4.820000
3810,4.760000
3811,4.730000
3812,4.670000
3813,4.160000
3814,4.460000
3815,4.370000
3816,4.640000
3817,4.440000
3818,4.440000
3819,4.610000
3820,4.430000
3821,4.490000
3822,4.330000
3823,4.850000
3824,4.370000
3825,4.460000
3826,3.310000
3827,5.070000
3828,4.530000
3829,4.480000
3830,4.360000
3831,4.470000
3832,4.470000
3833,5.810000
3834,4.490000
3835,4.410000
3836,4.350000
3837,4.480000
3838,4.520000
3839,4.460000
3840,4.440000
3841,4.520000
3842,4.470000
3843,4.540000
3844,4.500000
3845,4.450000
3846,5.200000
3847,4.530000
3848,4.580000
3849,4.520000
3850,4.560000
3851,4.740000
3852,4.570000
3853,3.080000
3854,4.620000
3855,4.850000
3856,4.560000
3857,4.520000
3858,4.490000
3859,4.500000
3860,4.660000
3861,4.410000
3862,5.240000
3863,4.670000
3864,4.630000
3865,4.690000
3866,4.570000
3867,4.590000
3868,4.560000
3869,4.840000
3870,3.500000
3871,5.240000
3872,4.900000
3873,4.510000
3874,4.670000
3875,4.730000
3876,4.670000
3877,4.530000
3878,4.720000
3879,4.670000
3880,4.460000
3881,4.610000
3882,4.660000
3883,4.560000
3884,4.560000
3885,4.620000
3886,4.660000
3887,4.550000
3888,4.690000
3889,4.580000
3890,4.950000
3891,4.700000
3892,4.810000
3893,4.530000
3894,4.490000
3895,4.460000
3896,4.570000
3897,4.500000
3898,4.560000
3899,4.520000
3900,4.540000
3901,4.430000
3902,4.480000
3903,4.480000
3904,5.040000
3905,4.490000
3906,4.530000
3907,4.870000
3908,4.450000
3909,4.320000
3910,4.480000
3911,4.440000
3912,4.360000
3913,4.420000
3914,4.450000
3915,4.500000
3916,5.330000
3917,4.920000
3918,4.580000
3919,4.430000
3920,4.450000
3921,4.520000
3922,4.510000
3923,4.460000
3924,4.470000
3925,4.660000
3926,4.780000
3927,4.580000
3928,4.430000
3929,4.520000
3930,5.180000
3931,4.550000
3932,4.500000
3933,4.510000
3934,4.480000
3935,4.440000
3936,4.980000
3937,4.410000
3938,5.240000
3939,4.460000
3940,4.420000
3941,4.450000
3942,4.760000
3943,4.370000
3944,4.380000
3945,4.530000
3946,4.580000
3947,4.560000
3948,6.360000
3949,4.820000
3950,4.570000
3951,4.780000
3952,4.580000
3953,5.200000
3954,4.610000
3955,4.530000
3956,4.550000
3957,4.930000
3958,4.970000
3959,4.810000
3960,4.730000
3961,4.580000
3962,4.530000
3963,4.730000
3964,4.750000
3965,4.720000
3966,4.860000
3967,5.240000
3968,4.810000
3969,4.840000
3970,4.370000
3971,4.410000
3972,4.790000
3973,4.700000
3974,4.700000
3975,4.360000
3976,4.510000
3977,4.660000
3978,4.890000
3979,4.580000
3980,4.780000
3981,4.350000
3982,4.560000
3983,4.470000
3984,4.780000
3985,4.480000
3986,5.960000
3987,4.660000
3988,5.280000
3989,5.080000
3990,4.460000
3991,5.010000
3992,4.620000
3993,4.460000
3994,4.850000
3995,4.460000
3996,5.100000
3997,5.120000
3998,4.580000
3999,4.470000
4000,4.530000
4001,4.440000
4002,4.450000
4003,4.360000
4004,4.450000
4005,4.470000
4006,4.800000
4007,4.410000
4008,5.030000
4009,4.680000
4010,4.520000
4011,4.560000
4012,4.520000
4013,4.650000
4014,4.600000
4015,5.030000
4016,4.480000
4017,4.670000
4018,4.390000
4019,4.430000
4020,4.470000
4021,4.420000
4022,4.390000
4023,4.400000
4024,5.090000
4025,4.450000
4026,4.560000
4027,4.470000
4028,4.380000
4029,4.940000
4030,4.690000
4031,4.600000
4032,4.420000
4033,5.340000
4034,4.440000
4035,4.770000
4036,4.490000
4037,4.490000
4038,4.460000
4039,4.430000
4040,4.550000
4041,4.450000
4042,4.550000
4043,4.800000
4044,4.560000
4045,4.840000
4046,4.450000
4047,4.700000
4048,4.460000
4049,4.430000
4050,4.450000
4051,4.800000
4052,5.360000
4053,4.460000
4054,4.360000
4055,4.430000
4056,4.410000
4057,4.510000
4058,4.770000
4059,5.180000
4060,4.470000
4061,4.830000
4062,3.520000
4063,4.480000
4064,4.440000
4065,4.380000
4066,5.220000
4067,5.750000
4068,4.350000
4069,4.520000
4070,4.420000
4071,4.370000
4072,4.510000
4073,4.510000
4074,4.490000
4075,4.530000
4076,5.580000
4077,4.550000
4078,4.550000
4079,4.480000
4080,4.910000
4081,4.510000
4082,5.100000
4083,4.580000
4084,4.850000
4085,4.670000
4086,4.700000
4087,4.390000
4088,4.490000
4089,4.470000
4090,4.380000
4091,4.590000
4092,4.440000
4093,4.720000
4094,4.520000
4095,4.820000
4096,4.550000
4097,4.510000
4098,4.670000
4099,4.370000
4100,4.490000
4101,4.410000
4102,4.540000
4103,4.550000
4104,4.380000
4105,4.470000
4106,4.420000
4107,4.420000
4108,5.000000
4109,4.450000
4110,4.490000
4111,4.790000
4112,4.500000
4113,4.580000
4114,4.500000
4115,4.510000
4116,4.590000
4117,4.530000
4118,5.270000
4119,4.580000
4120,4.530000
4121,5.770000
4122,4.610000
4123,4.440000
4124,4.480000
4125,4.410000
4126,4.420000
4127,4.500000
4128,4.420000
4129,4.360000
4130,4.460000
4131,4.420000
4132,4.390000
4133,4.480000
4134,4.430000
4135,4.500000
4136,4.490000
4137,4.500000
4138,4.550000
4139,4.550000
4140,4.590000
4141,4.820000
4142,4.770000
4143,4.450000
4144,4.570000
4145,4.590000
4146,4.430000
4147,4.550000
4148,4.470000
4149,4.500000
4150,4.460000
4151,4.460000
4152,4.460000
4153,4.480000
4154,4.450000
4155,4.550000
4156,4.410000
4157,4.320000
4158,3.990000
4159,4.530000
4160,4.470000
4161,4.370000
4162,5.300000
4163,4.450000
4164,4.510000
4165,4.760000
4166,4.840000
4167,4.440000
4168,4.860000
4169,4.530000
4170,4.660000
4171,5.180000
4172,4.820000
4173,4.350000
4174,4.480000
4175,4.590000
4176,4.590000
4177,4.570000
4178,4.510000
4179,4.470000
4180,4.510000
4181,4.460000
4182,4.380000
4183,4.420000
4184,4.750000
4185,4.590000
4186,4.370000
4187,4.820000
4188,4.600000
4189,4.910000
4190,4.550000
4191,4.540000
4192,5.270000
4193,5.540000
4194,4.590000
4195,4.580000
4196,4.500000
4197,4.610000
4198,4.860000
4199,4.490000
4200,4.390000
4201,4.550000
4202,4.480000
4203,4.490000
4204,4.460000
4205,4.560000
4206,4.520000
4207,4.480000
4208,4.530000
4209,4.360000
4210,4.500000
4211,4.470000
4212,4.460000
4213,5.390000
4214,4.690000
4215,4.480000
4216,4.460000
4217,4.870000
4218,4.550000
4219,4.570000
4220,4.570000
4221,4.560000
4222,4.550000
4223,5.800000
4224,4.470000
4225,4.550000
4226,4.650000
4227,5.390000
4228,4.510000
4229,5.000000
4230,4.610000
4231,4.550000
4232,4.640000
4233,4.490000
4234,4.530000
4235,4.550000
4236,4.490000
4237,4.490000
4238,4.790000
4239,4.770000
4240,4.530000
4241,7.750000
4242,4.380000
4243,4.490000
4244,4.440000
4245,4.510000
4246,4.520000
4247,4.500000
4248,4.450000
4249,4.440000
4250,4.470000
4251,4.460000
4252,4.730000
4253,4.570000
4254,4.620000
4255,4.720000
4256,4.500000
4257,4.510000
4258,4.530000
4259,4.520000
4260,4.380000
4261,4.440000
4262,4.160000
4263,4.700000
4264,4.530000
4265,4.540000
4266,4.520000
4267,4.400000
4268,4.480000
4269,4.560000
4270,4.490000
4271,4.530000
4272,5.170000
4273,5.040000
4274,4.570000
4275,4.510000
4276,4.450000
4277,4.550000
4278,5.450000
4279,4.690000
4280,4.520000
4281,4.540000
4282,4.580000
4283,4.570000
4284,4.540000
4285,4.800000
4286,4.510000
4287,4.540000
4288,4.970000
4289,4.560000
4290,4.460000
4291,4.520000
4292,4.830000
4293,4.790000
4294,4.780000
4295,4.630000
4296,4.560000
4297,4.480000
4298,4.450000
4299,4.400000
4300,4.760000
4301,4.570000
4302,3.840000
4303,5.150000
4304,4.450000
4305,4.510000
4306,4.550000
4307,4.470000
4308,5.430000
4309,4.650000
4310,4.610000
4311,4.770000
4312,4.580000
4313,4.570000
4314,4.710000
4315,4.700000
4316,4.540000
4317,4.510000
4318,3.660000
4319,4.550000
4320,4.580000
4321,4.550000
4322,4.620000
4323,4.540000
4324,4.680000
4325,4.590000
4326,4.740000
4327,4.910000
4328,4.590000
4329,4.570000
4330,4.660000
4331,4.630000
4332,4.690000
4333,5.010000
4334,4.660000
4335,4.670000
4336,5.780000
4337,4.880000
4338,4.570000
4339,4.680000
4340,3.470000
4341,4.630000
4342,4.500000
4343,4.580000
4344,4.820000
4345,4.470000
4346,4.480000
4347,4.610000
4348,4.550000
4349,4.650000
4350,4.610000
4351,4.890000
4352,4.630000
4353,4.910000
4354,4.400000
4355,4.760000
4356,4.550000
4357,4.680000
4358,4.330000
4359,4.810000
4360,4.560000
4361,4.540000
4362,4.900000
4363,4.630000
4364,4.610000
4365,4.470000
4366,4.450000
4367,4.440000
4368,4.440000
4369,4.470000
4370,4.400000
4371,5.000000
4372,4.570000
4373,4.570000
4374,4.370000
4375,4.530000
4376,5.220000
4377,4.520000
4378,4.380000
4379,5.060000
4380,4.680000
4381,4.460000
4382,4.440000
4383,4.450000
4384,4.580000
4385,4.540000
4386,4.560000
4387,5.450000
4388,4.440000
4389,4.480000
4390,4.840000
4391,4.500000
4392,4.300000
4393,4.360000
4394,4.470000
4395,4.540000
4396,4.730000
4397,4.670000
4398,4.670000
4399,4.550000
4400,4.510000
4401,4.470000
4402,4.790000
4403,4.440000
4404,4.540000
4405,4.500000
4406,4.680000
4407,4.500000
4408,4.910000
4409,4.530000
4410,4.510000
4411,4.630000
4412,4.510000
4413,4.690000
4414,4.410000
4415,4.580000
4416,4.510000
4417,4.550000
4418,4.440000
4419,4.570000
4420,4.510000
4421,4.490000
4422,4.530000
4423,4.520000
4424,4.460000
4425,5.620000
4426,4.580000
4427,5.020000
4428,4.980000
4429,4.490000
4430,5.940000
4431,4.440000
4432,4.470000
4433,4.680000
4434,4.570000
4435,4.550000
4436,4.450000
4437,5.420000
4438,4.580000
4439,4.450000
4440,4.520000
4441,4.620000
4442,4.480000
4443,5.120000
4444,4.470000
4445,4.680000
4446,4.460000
4447,4.630000
4448,4.520000
4449,4.900000
4450,4.450000
4451,4.610000
4452,4.500000
4453,4.390000
4454,4.970000
4455,4.700000
4456,4.460000
4457,4.650000
4458,4.580000
4459,4.490000
4460,4.510000
4461,4.590000
4462,4.520000
4463,4.540000
4464,4.610000
4465,4.460000
4466,4.450000
4467,4.580000
4468,4.470000
4469,4.730000
4470,4.580000
4471,5.550000
4472,4.460000
4473,4.410000
4474,4.510000
4475,4.480000
4476,4.910000
4477,4.610000
4478,4.930000
4479,4.570000
4480,4.840000
4481,4.590000
4482,4.510000
4483,5.180000
4484,4.170000
4485,4.450000
4486,4.500000
4487,4.610000
4488,4.370000
4489,4.570000
4490,3.240000
4491,4.550000
4492,4.570000
4493,4.520000
4494,4.510000
4495,4.710000
4496,4.320000
4497,4.600000
4498,4.430000
4499,5.190000
4500,4.710000
4501,4.850000
4502,4.520000
4503,4.760000
4504,4.420000
4505,5.130000
4506,4.560000
4507,4.590000
4508,4.400000
4509,4.620000
4510,3.180000
4511,4.600000
4512,4.450000
4513,4.510000
4514,4.990000
4515,4.410000
4516,4.470000
4517,4.480000
4518,4.470000
4519,4.520000
4520,4.460000
4521,4.880000
4522,4.970000
4523,4.580000
4524,4.800000
4525,4.530000
4526,5.260000
4527,5.210000
4528,4.420000
4529,5.130000
4530,4.830000
4531,4.460000
4532,4.620000
4533,3.750000
4534,4.490000
4535,4.330000
4536,4.500000
4537,4.420000
4538,4.440000
4539,4.550000
4540,4.520000
4541,4.730000
4542,4.790000
4543,5.800000
4544,4.520000
4545,4.550000
4546,4.560000
4547,4.530000
4548,4.710000
4549,4.620000
4550,4.430000
4551,4.470000
4552,4.490000
4553,4.750000
4554,4.500000
4555,4.400000
4556,4.490000
4557,4.500000
4558,4.470000
4559,4.540000
4560,4.380000
4561,4.550000
4562,4.520000
4563,4.450000
4564,4.480000
4565,4.600000
4566,4.460000
4567,4.980000
4568,4.530000
4569,4.350000
4570,4.570000
4571,4.520000
4572,4.370000
4573,4.380000
4574,5.080000
4575,4.590000
4576,4.490000
4577,4.470000
4578,4.660000
4579,4.500000
4580,4.480000
4581,4.830000
4582,4.500000
4583,4.620000
4584,4.570000
4585,4.350000
4586,4.310000
4587,4.380000
4588,4.320000
4589,4.430000
4590,4.680000
4591,4.560000
4592,4.750000
4593,4.450000
4594,4.480000
4595,4.460000
4596,4.430000
4597,3.240000
4598,4.590000
4599,4.620000
4600,4.470000
4601,4.550000
4602,4.540000
4603,4.950000
4604,4.520000
4605,5.590000
4606,4.500000
4607,4.260000
4608,4.340000
4609,4.310000
4610,4.400000
4611,4.550000
4612,4.420000
4613,4.500000
4614,4.750000
4615,4.470000
4616,4.720000
4617,5.220000
4618,4.380000
4619,4.420000
4620,4.530000
4621,4.450000
4622,4.480000
4623,5.590000
4624,4.380000
4625,4.380000
4626,4.420000
4627,4.840000
4628,4.340000
4629,4.430000
4630,4.330000
4631,4.490000
4632,4.380000
4633,4.420000
4634,4.770000
4635,4.460000
4636,4.920000
4637,5.670000
4638,4.410000
4639,4.450000
4640,4.450000
4641,4.680000
4642,4.600000
4643,5.090000
4644,5.150000
4645,4.570000
4646,4.480000
4647,4.440000
4648,4.490000
4649,4.640000
4650,4.480000
4651,4.490000
4652,4.430000
4653,4.630000
4654,4.300000
4655,4.530000
4656,4.460000
4657,4.570000
4658,4.710000
4659,4.740000
4660,4.500000
4661,5.600000
4662,4.400000
4663,4.720000
4664,4.430000
4665,4.420000
4666,4.880000
4667,4.420000
4668,4.390000
4669,4.420000
4670,4.530000
4671,4.610000
4672,4.600000
4673,5.340000
4674,4.480000
4675,4.480000
4676,5.150000
4677,4.540000
4678,4.480000
4679,4.530000
4680,4.480000
4681,4.330000
4682,5.500000
4683,5.060000
4684,4.510000
4685,4.820000
4686,4.640000
4687,4.410000
4688,4.920000
4689,4.480000
4690,4.510000
4691,4.510000
4692,4.520000
4693,4.210000
4694,4.500000
4695,4.790000
4696,4.650000
4697,4.600000
4698,4.440000
4699,4.680000
4700,6.380000
4701,4.740000
4702,4.640000
4703,4.650000
4704,4.760000
4705,4.630000
4706,4.880000
4707,4.550000
4708,4.700000
4709,4.590000
4710,4.610000
4711,4.690000
4712,5.330000
4713,4.500000
4714,4.750000
4715,5.440000
4716,4.740000
4717,4.680000
4718,4.690000
4719,4.530000
4720,4.830000
4721,4.580000
4722,4.820000
4723,4.790000
4724,4.890000
4725,4.520000
4726,4.610000
4727,4.560000
4728,4.450000
4729,4.470000
4730,4.600000
4731,4.500000
4732,4.640000
4733,4.640000
4734,4.630000
4735,4.640000
4736,4.740000
4737,4.710000
4738,5.240000
4739,4.950000
4740,4.130000
4741,4.660000
4742,5.420000
4743,4.530000
4744,4.420000
4745,4.360000
4746,4.360000
4747,4.530000
4748,4.630000
4749,3.360000
4750,4.350000
4751,4.500000
4752,4.410000
4753,4.580000
4754,4.430000
4755,4.360000
4756,4.820000
4757,4.510000
4758,4.490000
4759,4.520000
4760,4.670000
4761,4.450000
4762,5.130000
4763,4.710000
4764,4.400000
4765,4.540000
4766,4.520000
4767,4.830000
4768,4.530000
4769,4.330000
4770,4.480000
4771,4.690000
4772,4.420000
4773,4.420000
4774,4.870000
4775,4.390000
4776,5.280000
4777,4.870000
4778,4.580000
4779,4.580000
4780,5.350000
4781,4.510000
4782,4.460000
4783,4.480000
4784,4.640000
4785,4.430000
4786,4.520000
4787,4.480000
4788,4.490000
4789,4.570000
4790,4.460000
4791,4.470000
4792,4.570000
4793,4.530000
4794,4.620000
4795,4.380000
4796,4.480000
4797,4.460000
4798,5.010000
4799,4.430000
4800,5.430000
4801,4.550000
4802,4.530000
4803,4.700000
4804,4.690000
4805,4.590000
4806,4.540000
4807,4.620000
4808,4.570000
4809,4.590000
4810,4.900000
4811,4.580000
4812,5.190000
4813,5.190000
4814,4.650000
4815,4.510000
4816,4.560000
4817,4.510000
4818,4.450000
4819,4.520000
4820,4.510000
4821,4.750000
4822,4.880000
4823,4.400000
4824,4.410000
4825,4.820000
4826,4.890000
4827,4.620000
4828,4.590000
4829,4.490000
4830,4.480000
4831,5.010000
4832,4.470000
4833,4.540000
4834,4.490000
4835,4.550000
4836,5.410000
4837,4.870000
4838,4.570000
4839,4.810000
4840,4.740000
4841,4.480000
4842,4.520000
4843,4.540000
4844,4.600000
4845,4.650000
4846,4.660000
4847,4.520000
4848,4.590000
4849,4.410000
4850,4.490000
4851,4.520000
4852,4.500000
4853,4.490000
4854,4.450000
4855,4.610000
4856,4.650000
4857,4.750000
4858,4.490000
4859,5.150000
4860,4.420000
4861,4.390000
4862,4.510000
4863,4.460000
4864,5.010000
4865,5.220000
4866,4.550000
4867,4.450000
4868,4.730000
4869,4.490000
4870,4.610000
4871,4.460000
4872,4.500000
4873,4.470000
4874,4.520000
4875,4.450000
4876,4.670000
4877,4.560000
4878,4.510000
4879,4.510000
4880,4.520000
4881,5.180000
4882,6.040000
4883,4.590000
4884,4.440000
4885,4.310000
4886,4.470000
4887,4.540000
4888,4.570000
4889,4.490000
4890,4.470000
4891,4.530000
4892,4.410000
4893,4.480000
4894,4.450000
4895,4.460000
4896,4.450000
4897,4.840000
4898,4.400000
4899,4.370000
4900,4.980000
4901,4.910000
4902,4.540000
4903,4.740000
4904,4.350000
4905,4.540000
4906,4.770000
4907,4.490000
4908,4.480000
4909,4.510000
4910,4.600000
4911,4.520000
4912,4.490000
4913,5.760000
4914,4.580000
4915,4.600000
4916,5.060000
4917,4.710000
4918,6.400000
4919,4.510000
4920,4.590000
4921,4.460000
4922,4.430000
4923,4.560000
4924,4.520000
4925,4.670000
4926,4.490000
4927,4.500000
4928,4.220000
4929,4.400000
4930,4.550000
4931,4.570000
4932,4.740000
4933,5.010000
4934,4.770000
4935,4.470000
4936,4.490000
4937,4.570000
4938,4.470000
4939,4.430000
4940,4.470000
4941,4.480000
4942,4.500000
4943,4.670000
4944,4.800000
4945,4.570000
4946,4.480000
4947,4.580000
4948,4.460000
4949,4.820000
4950,4.570000
4951,4.480000
4952,4.510000
4953,4.500000
4954,4.480000
4955,4.550000
4956,4.680000
4957,4.660000
4958,4.470000
4959,4.500000
4960,4.270000
4961,2.810000
4962,4.590000
4963,4.570000
4964,4.490000
4965,4.620000
4966,4.770000
4967,4.490000
4968,4.600000
4969,4.470000
4970,5.200000
4971,4.540000
4972,5.470000
4973,4.530000
4974,4.410000
4975,4.520000
4976,4.510000
4977,4.520000
4978,4.990000
4979,5.450000
4980,4.560000
4981,4.580000
4982,4.530000
4983,4.470000
4984,4.420000
4985,4.510000
4986,4.600000
4987,4.400000
4988,4.570000
4989,4.470000
4990,4.440000
4991,4.400000
4992,4.460000
4993,4.570000
4994,4.520000
4995,4.520000
4996,4.540000
4997,4.570000
4998,4.600000
4999,5.570000
5000,5.900000
5001,4.690000
5002,4.950000
5003,4.470000
5004,4.480000
5005,4.640000
5006,4.710000
5007,4.480000
5008,5.530000
5009,4.420000
5010,4.830000
5011,4.570000
5012,4.840000
5013,4.410000
5014,4.770000
5015,4.720000
5016,5.280000
5017,4.580000
5018,4.460000
5019,4.300000
5020,3.470000
5021,5.420000
5022,4.690000
5023,4.510000
5024,4.510000
5025,4.500000
5026,4.380000
5027,4.530000
5028,4.490000
5029,4.540000
5030,4.480000
5031,5.130000
5032,4.600000
5033,4.750000
5034,4.810000
5035,5.200000
5036,4.540000
5037,4.510000
5038,4.710000
5039,4.580000
5040,4.610000
5041,4.510000
5042,4.630000
5043,4.450000
5044,4.520000
5045,4.540000
5046,4.500000
5047,4.520000
5048,4.770000
5049,4.460000
5050,4.460000
5051,5.380000
5052,4.870000
5053,4.600000
5054,4.450000
5055,4.540000
5056,4.470000
5057,5.340000
5058,4.520000
5059,4.440000
5060,4.450000
5061,5.500000
5062,3.450000
5063,4.480000
5064,4.450000
5065,4.850000
5066,4.580000
5067,4.540000
5068,4.550000
5069,4.980000
5070,4.430000
5071,4.720000
5072,4.610000
5073,4.800000
5074,4.550000
5075,4.370000
5076,4.530000
5077,4.500000
5078,4.380000
5079,5.040000
5080,4.520000
5081,4.490000
5082,4.570000
5083,5.110000
5084,4.520000
5085,4.450000
5086,4.440000
5087,4.410000
5088,4.450000
5089,4.450000
5090,4.660000
5091,4.480000
5092,4.480000
5093,4.480000
5094,4.430000
5095,4.800000
5096,4.530000
5097,4.410000
5098,5.300000
5099,4.400000
5100,4.530000
5101,4.490000
5102,4.900000
5103,4.590000
5104,4.480000
5105,4.320000
5106,4.470000
5107,4.480000
5108,4.460000
5109,4.440000
5110,4.530000
5111,4.560000
5112,5.920000
5113,4.460000
5114,4.470000
5115,4.670000
5116,5.650000
5117,4.490000
5118,4.780000
5119,4.080000
5120,4.670000
5121,4.750000
5122,4.560000
5123,4.680000
5124,4.620000
5125,4.820000
5126,4.440000
5127,4.350000
5128,4.460000
5129,4.880000
5130,4.510000
5131,4.470000
5132,4.480000
5133,4.470000
5134,4.510000
5135,4.410000
5136,4.420000
5137,4.390000
5138,4.500000
5139,4.520000
5140,5.180000
5141,5.020000
5142,5.020000
5143,4.450000
5144,4.540000
5145,4.500000
5146,4.750000
5147,4.890000
5148,4.850000
5149,4.650000
5150,5.560000
5151,4.680000
5152,4.640000
5153,4.690000
5154,4.540000
5155,4.520000
5156,4.500000
5157,4.620000
5158,4.550000
5159,4.730000
5160,4.550000
5161,4.880000
5162,5.360000
5163,4.590000
5164,4.660000
5165,4.660000
5166,4.540000
5167,4.630000
5168,4.930000
5169,4.660000
5170,5.420000
5171,4.660000
5172,4.650000
5173,4.690000
5174,4.680000
5175,4.560000
5176,4.520000
5177,4.770000
5178,4.820000
5179,4.580000
5180,4.830000
5181,4.270000
5182,4.600000
5183,4.570000
5184,4.800000
5185,4.790000
5186,4.520000
5187,4.510000
5188,4.530000
5189,4.560000
5190,4.580000
5191,4.650000
5192,4.590000
5193,4.410000
5194,5.100000
5195,4.550000
5196,4.720000
5197,4.570000
5198,4.510000
5199,4.400000
5200,4.420000
5201,76.180000
5202,5.720000
5203,4.500000
5204,4.550000
5205,4.720000
5206,4.790000
5207,4.700000
5208,4.520000
5209,4.850000
5210,4.690000
5211,4.800000
5212,4.900000
5213,4.570000
5214,4.830000
5215,4.610000
5216,4.860000
5217,4.540000
5218,4.570000
5219,4.550000
5220,4.470000
5221,4.780000
5222,2.910000
5223,4.600000
5224,4.490000
5225,4.690000
5226,4.770000
5227,4.550000
5228,4.620000
5229,4.490000
5230,4.510000
5231,4.830000
5232,4.590000
5233,4.450000
5234,4.450000
5235,4.520000
5236,4.410000
5237,4.430000
5238,4.700000
5239,4.550000
5240,5.090000
5241,4.690000
5242,4.450000
5243,4.470000
5244,4.840000
5245,4.400000
5246,4.520000
5247,4.630000
5248,5.230000
5249,5.860000
5250,4.450000
5251,4.510000
5252,4.920000
5253,5.230000
5254,4.580000
5255,4.410000
5256,4.490000
5257,4.660000
5258,4.530000
5259,4.580000
5260,4.430000
5261,4.500000
5262,5.590000
5263,4.650000
5264,4.880000
5265,4.440000
5266,4.450000
5267,5.110000
5268,4.510000
5269,7.330000
5270,4.550000
5271,4.530000
5272,4.570000
5273,4.720000
5274,4.710000
5275,4.500000
5276,4.510000
5277,4.540000
5278,4.580000
5279,4.480000
5280,5.320000
5281,4.610000
5282,4.440000
5283,4.600000
5284,4.500000
5285,4.490000
5286,4.840000
5287,4.720000
5288,4.610000
5289,4.710000
5290,5.370000
5291,4.870000
5292,4.780000
5293,4.680000
5294,4.630000
5295,5.030000
5296,5.140000
5297,4.550000
5298,4.470000
5299,4.540000
5300,4.390000
5301,4.570000
5302,4.530000
5303,4.530000
5304,5.030000
5305,4.510000
5306,4.720000
5307,4.640000
5308,5.080000
5309,4.480000
5310,4.720000
5311,5.290000
5312,4.580000
5313,5.580000
5314,4.650000
5315,4.640000
5316,4.500000
5317,4.510000
5318,4.570000
5319,4.560000
5320,4.570000
5321,4.520000
5322,4.700000
5323,4.980000
5324,4.470000
5325,4.750000
5326,4.560000
5327,4.480000
5328,7.290000
5329,4.510000
5330,4.890000
5331,4.550000
5332,4.870000
5333,4.540000
5334,4.610000
5335,5.040000
5336,4.580000
5337,4.470000
5338,4.460000
5339,4.520000
5340,4.710000
5341,4.350000
5342,4.490000
5343,5.130000
5344,4.780000
5345,4.470000
5346,4.860000
5347,4.980000
5348,4.550000
5349,4.050000
5350,3.240000
5351,4.890000
5352,4.710000
5353,5.600000
5354,4.570000
5355,4.530000
5356,4.590000
5357,4.360000
5358,4.630000
5359,4.510000
5360,4.580000
5361,4.720000
5362,4.640000
5363,4.490000
5364,4.480000
5365,4.490000
5366,4.520000
